t,tecla,alvo_speed,alvo_steer,speed,steer,mega_steer,mega_speed,mega_set_ok,mega_pc_bad,mega_len_bad,mega_hover_tx,rx_bytes,placa_ok,placa_ruim,placa_cmd1,placa_cmd2,placa_spdR,placa_spdL,placa_bat_V,placa_temp_C
2.420,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.440,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.460,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.480,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.500,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.520,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.540,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.560,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.580,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.600,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.620,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.640,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.660,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.680,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.700,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.720,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.740,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.760,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.780,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.800,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.820,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.840,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.860,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.880,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.900,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.920,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.940,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.960,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.980,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.000,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.020,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.040,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.060,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.080,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.100,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.120,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.140,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.160,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.180,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.200,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.220,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.240,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.260,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.280,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.300,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.320,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.340,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.360,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.380,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.400,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.420,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.440,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.460,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.480,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.500,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.520,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.540,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.560,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.580,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.600,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.620,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.640,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.660,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.680,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.700,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.720,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.740,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.760,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.780,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.800,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.820,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.840,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.860,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.880,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.900,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.920,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.940,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.960,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.980,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.000,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.020,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.040,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.060,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.080,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.100,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.120,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.140,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.160,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.180,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.200,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.220,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.240,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.260,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.280,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.300,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.320,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.340,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.360,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.380,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.400,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.420,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.440,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.460,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.480,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.500,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.520,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.540,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.560,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.580,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.600,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.620,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.640,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.660,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.680,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.700,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.720,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.740,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.760,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.780,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.800,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.820,,0,0,0,0,,,,,,,0,0,0,,,,,,
4.840,,0,0,0,0,,,,,,,6,0,0,,,,,,
4.860,,0,0,0,0,,,,,,,12,0,0,,,,,,
4.880,,0,0,0,0,,,,,,,17,0,0,,,,,,
4.900,,0,0,0,0,,,,,,,21,0,0,,,,,,
4.920,,0,0,0,0,,,,,,,25,0,0,,,,,,
4.940,,0,0,0,0,,,,,,,29,0,0,,,,,,
4.960,,0,0,0,0,,,,,,,32,0,0,,,,,,
4.980,,0,0,0,0,,,,,,,36,0,0,,,,,,
5.000,,0,0,0,0,,,,,,,40,0,0,,,,,,
5.020,,0,0,0,0,,,,,,,42,0,0,,,,,,
5.040,,0,0,0,0,,,,,,,44,0,0,,,,,,
5.060,,0,0,0,0,,,,,,,47,0,0,,,,,,
5.080,,0,0,0,0,,,,,,,50,0,0,,,,,,
5.100,,0,0,0,0,,,,,,,54,0,0,,,,,,
5.120,,0,0,0,0,,,,,,,57,0,0,,,,,,
5.140,,0,0,0,0,,,,,,,61,0,0,,,,,,
5.160,,0,0,0,0,,,,,,,64,0,0,,,,,,
5.180,,0,0,0,0,,,,,,,69,0,0,,,,,,
5.200,,0,0,0,0,,,,,,,72,0,0,,,,,,
5.220,,0,0,0,0,,,,,,,76,0,0,,,,,,
5.240,,0,0,0,0,,,,,,,79,0,0,,,,,,
5.260,,0,0,0,0,,,,,,,82,0,0,,,,,,
5.280,,0,0,0,0,,,,,,,86,0,0,,,,,,
5.300,,0,0,0,0,,,,,,,92,0,0,,,,,,
5.320,,0,0,0,0,,,,,,,92,0,0,,,,,,
5.340,,0,0,0,0,,,,,,,96,0,0,,,,,,
5.360,,0,0,0,0,,,,,,,101,0,0,,,,,,
5.380,,0,0,0,0,,,,,,,106,0,0,,,,,,
5.400,,0,0,0,0,,,,,,,111,0,0,,,,,,
5.420,,0,0,0,0,,,,,,,113,0,0,,,,,,
5.440,,0,0,0,0,,,,,,,116,0,0,,,,,,
5.460,,0,0,0,0,,,,,,,120,0,0,,,,,,
5.480,,0,0,0,0,,,,,,,123,0,0,,,,,,
5.500,,0,0,0,0,,,,,,,127,0,0,,,,,,
5.520,,0,0,0,0,,,,,,,132,0,0,,,,,,
5.540,,0,0,0,0,,,,,,,136,0,0,,,,,,
5.560,,0,0,0,0,,,,,,,139,0,0,,,,,,
5.580,,0,0,0,0,,,,,,,141,0,0,,,,,,
5.600,,0,0,0,0,,,,,,,146,0,0,,,,,,
5.620,,0,0,0,0,,,,,,,150,0,0,,,,,,
5.640,,0,0,0,0,,,,,,,153,0,0,,,,,,
5.660,,0,0,0,0,,,,,,,157,0,0,,,,,,
5.680,,0,0,0,0,,,,,,,161,0,0,,,,,,
5.700,,0,0,0,0,,,,,,,164,0,0,,,,,,
5.720,,0,0,0,0,,,,,,,167,0,0,,,,,,
5.740,,0,0,0,0,,,,,,,172,0,0,,,,,,
5.760,,0,0,0,0,,,,,,,175,0,0,,,,,,
5.780,,0,0,0,0,,,,,,,178,0,0,,,,,,
5.800,,0,0,0,0,,,,,,,182,0,0,,,,,,
5.820,,0,0,0,0,,,,,,,185,0,0,,,,,,
5.840,,0,0,0,0,,,,,,,189,0,0,,,,,,
5.860,,0,0,0,0,,,,,,,193,0,0,,,,,,
5.880,,0,0,0,0,,,,,,,197,0,0,,,,,,
5.900,,0,0,0,0,,,,,,,202,0,0,,,,,,
5.920,,0,0,0,0,,,,,,,206,0,0,,,,,,
5.940,,0,0,0,0,,,,,,,209,0,0,,,,,,
5.960,,0,0,0,0,,,,,,,211,0,0,,,,,,
5.980,,0,0,0,0,,,,,,,214,0,0,,,,,,
6.000,,0,0,0,0,,,,,,,217,0,0,,,,,,
6.020,,0,0,0,0,,,,,,,221,0,0,,,,,,
6.040,,0,0,0,0,,,,,,,224,0,0,,,,,,
6.060,,0,0,0,0,,,,,,,229,0,0,,,,,,
6.080,,0,0,0,0,,,,,,,234,0,0,,,,,,
6.100,,0,0,0,0,,,,,,,238,0,0,,,,,,
6.120,,0,0,0,0,,,,,,,241,0,0,,,,,,
6.140,,0,0,0,0,,,,,,,244,0,0,,,,,,
6.160,,0,0,0,0,,,,,,,247,0,0,,,,,,
6.180,,0,0,0,0,,,,,,,251,0,0,,,,,,
6.200,,0,0,0,0,,,,,,,255,0,0,,,,,,
6.220,,0,0,0,0,,,,,,,258,0,0,,,,,,
6.240,,0,0,0,0,,,,,,,261,0,0,,,,,,
6.260,,0,0,0,0,,,,,,,263,0,0,,,,,,
6.280,,0,0,0,0,,,,,,,266,0,0,,,,,,
6.300,,0,0,0,0,,,,,,,271,0,0,,,,,,
6.320,,0,0,0,0,,,,,,,275,0,0,,,,,,
6.340,,0,0,0,0,,,,,,,279,0,0,,,,,,
6.360,,0,0,0,0,,,,,,,282,0,0,,,,,,
6.380,,0,0,0,0,,,,,,,287,0,0,,,,,,
6.400,,0,0,0,0,,,,,,,289,0,0,,,,,,
6.420,,0,0,0,0,,,,,,,294,0,0,,,,,,
6.440,,0,0,0,0,,,,,,,297,0,0,,,,,,
6.460,,0,0,0,0,,,,,,,301,0,0,,,,,,
6.480,,0,0,0,0,,,,,,,306,0,0,,,,,,
6.500,,0,0,0,0,,,,,,,310,0,0,,,,,,
6.520,,0,0,0,0,,,,,,,314,0,0,,,,,,
6.540,,0,0,0,0,,,,,,,318,0,0,,,,,,
6.560,,0,0,0,0,,,,,,,323,0,0,,,,,,
6.580,,0,0,0,0,,,,,,,327,0,0,,,,,,
6.600,,0,0,0,0,,,,,,,331,0,0,,,,,,
6.620,,0,0,0,0,,,,,,,336,0,0,,,,,,
6.640,,0,0,0,0,,,,,,,340,0,0,,,,,,
6.660,,0,0,0,0,,,,,,,343,0,0,,,,,,
6.680,,0,0,0,0,,,,,,,346,0,0,,,,,,
6.700,,0,0,0,0,,,,,,,351,0,0,,,,,,
6.720,,0,0,0,0,,,,,,,357,0,0,,,,,,
6.740,,0,0,0,0,,,,,,,362,0,0,,,,,,
6.760,,0,0,0,0,,,,,,,368,0,0,,,,,,
6.780,,0,0,0,0,,,,,,,374,0,0,,,,,,
6.800,,0,0,0,0,,,,,,,380,0,0,,,,,,
6.820,,0,0,0,0,,,,,,,386,0,0,,,,,,
6.840,,0,0,0,0,,,,,,,393,0,0,,,,,,
6.860,,0,0,0,0,,,,,,,399,0,0,,,,,,
6.880,,0,0,0,0,,,,,,,407,0,0,,,,,,
6.900,,0,0,0,0,,,,,,,414,0,0,,,,,,
6.920,,0,0,0,0,,,,,,,420,0,0,,,,,,
6.940,,0,0,0,0,,,,,,,427,0,0,,,,,,
6.960,,0,0,0,0,,,,,,,436,0,0,,,,,,
6.980,,0,0,0,0,,,,,,,443,0,0,,,,,,
7.000,,0,0,0,0,,,,,,,451,0,0,,,,,,
7.020,,0,0,0,0,,,,,,,459,0,0,,,,,,
7.040,,0,0,0,0,,,,,,,467,0,0,,,,,,
7.060,,0,0,0,0,,,,,,,473,0,0,,,,,,
7.080,,0,0,0,0,,,,,,,480,0,0,,,,,,
7.100,,0,0,0,0,,,,,,,487,0,0,,,,,,
7.120,,0,0,0,0,,,,,,,492,0,0,,,,,,
7.140,,0,0,0,0,,,,,,,499,0,1,,,,,,
7.160,,0,0,0,0,,,,,,,504,0,1,,,,,,
7.180,,0,0,0,0,,,,,,,510,0,1,,,,,,
7.200,,0,0,0,0,,,,,,,514,0,1,,,,,,
7.220,,0,0,0,0,,,,,,,518,0,1,,,,,,
7.240,,0,0,0,0,,,,,,,522,0,1,,,,,,
7.260,,0,0,0,0,,,,,,,527,0,1,,,,,,
7.280,,0,0,0,0,,,,,,,529,0,1,,,,,,
7.300,,0,0,0,0,,,,,,,534,0,1,,,,,,
7.320,,0,0,0,0,,,,,,,538,0,1,,,,,,
7.340,,0,0,0,0,,,,,,,543,0,1,,,,,,
7.360,,0,0,0,0,,,,,,,547,0,1,,,,,,
7.380,,0,0,0,0,,,,,,,552,0,1,,,,,,
7.400,,0,0,0,0,,,,,,,555,0,1,,,,,,
7.420,,0,0,0,0,,,,,,,559,0,1,,,,,,
7.440,,0,0,0,0,,,,,,,562,0,1,,,,,,
7.460,,0,0,0,0,,,,,,,565,0,1,,,,,,
7.480,,0,0,0,0,,,,,,,568,0,1,,,,,,
7.500,,0,0,0,0,,,,,,,572,0,1,,,,,,
7.520,,0,0,0,0,,,,,,,576,0,1,,,,,,
7.540,,0,0,0,0,,,,,,,581,0,1,,,,,,
7.560,,0,0,0,0,,,,,,,585,0,1,,,,,,
7.580,,0,0,0,0,,,,,,,589,0,1,,,,,,
7.600,,0,0,0,0,,,,,,,593,0,1,,,,,,
7.620,,0,0,0,0,,,,,,,596,0,1,,,,,,
7.640,,0,0,0,0,,,,,,,600,0,1,,,,,,
7.660,,0,0,0,0,,,,,,,605,0,1,,,,,,
7.680,,0,0,0,0,,,,,,,610,0,1,,,,,,
7.700,,0,0,0,0,,,,,,,615,0,1,,,,,,
7.720,,0,0,0,0,,,,,,,618,0,1,,,,,,
7.740,,0,0,0,0,,,,,,,622,0,1,,,,,,
7.760,,0,0,0,0,,,,,,,626,0,1,,,,,,
7.780,,0,0,0,0,,,,,,,630,0,1,,,,,,
7.800,,0,0,0,0,,,,,,,634,0,1,,,,,,
7.820,,0,0,0,0,,,,,,,638,0,1,,,,,,
7.840,,0,0,0,0,,,,,,,643,0,1,,,,,,
7.860,,0,0,0,0,,,,,,,647,0,1,,,,,,
7.880,,0,0,0,0,,,,,,,652,0,1,,,,,,
7.900,,0,0,0,0,,,,,,,656,0,1,,,,,,
7.920,,0,0,0,0,,,,,,,660,0,1,,,,,,
7.940,,0,0,0,0,,,,,,,663,0,1,,,,,,
7.960,,0,0,0,0,,,,,,,667,0,1,,,,,,
7.980,,0,0,0,0,,,,,,,670,0,1,,,,,,
8.000,,0,0,0,0,,,,,,,674,0,1,,,,,,
8.020,,0,0,0,0,,,,,,,679,0,1,,,,,,
8.040,,0,0,0,0,,,,,,,682,0,1,,,,,,
8.060,,0,0,0,0,,,,,,,686,0,1,,,,,,
8.080,,0,0,0,0,,,,,,,690,0,1,,,,,,
8.100,,0,0,0,0,,,,,,,694,0,1,,,,,,
8.120,,0,0,0,0,,,,,,,697,0,1,,,,,,
8.140,,0,0,0,0,,,,,,,700,0,1,,,,,,
8.160,,0,0,0,0,,,,,,,704,0,1,,,,,,
8.180,,0,0,0,0,,,,,,,708,0,1,,,,,,
8.200,,0,0,0,0,,,,,,,713,0,1,,,,,,
8.220,,0,0,0,0,,,,,,,717,0,1,,,,,,
8.240,,0,0,0,0,,,,,,,722,0,1,,,,,,
8.260,,0,0,0,0,,,,,,,726,0,1,,,,,,
8.280,,0,0,0,0,,,,,,,730,0,1,,,,,,
8.300,,0,0,0,0,,,,,,,733,0,1,,,,,,
8.320,,0,0,0,0,,,,,,,736,0,1,,,,,,
8.340,,0,0,0,0,,,,,,,739,0,1,,,,,,
8.360,s,250,0,15,0,,,,,,,743,0,1,,,,,,
8.380,,250,0,30,0,,,,,,,747,0,1,,,,,,
8.400,,250,0,45,0,,,,,,,750,0,1,,,,,,
8.420,,250,0,60,0,,,,,,,755,0,1,,,,,,
8.440,,250,0,75,0,,,,,,,759,0,1,,,,,,
8.460,,250,0,90,0,,,,,,,764,0,1,,,,,,
8.480,,250,0,105,0,,,,,,,768,0,1,,,,,,
8.500,,250,0,120,0,,,,,,,775,0,1,,,,,,
8.520,,250,0,135,0,,,,,,,794,0,1,,,,,,
8.540,,250,0,150,0,,,,,,,816,0,1,,,,,,
8.560,,250,0,165,0,,,,,,,840,0,1,,,,,,
8.580,,250,0,180,0,,,,,,,868,0,1,,,,,,
8.600,,250,0,195,0,,,,,,,883,0,1,,,,,,
8.620,,250,0,210,0,,,,,,,905,0,1,,,,,,
8.640,,250,0,225,0,,,,,,,926,0,1,,,,,,
8.660,,250,0,240,0,,,,,,,945,0,1,,,,,,
8.680,,250,0,250,0,,,,,,,957,0,1,,,,,,
8.700,,250,0,250,0,,,,,,,980,0,1,,,,,,
8.720,,250,0,250,0,,,,,,,1001,0,1,,,,,,
8.740,,250,0,250,0,,,,,,,1035,0,1,,,,,,
8.760,,250,0,250,0,,,,,,,1050,0,1,,,,,,
8.780,,250,0,250,0,,,,,,,1074,0,1,,,,,,
8.800,,250,0,250,0,,,,,,,1098,0,1,,,,,,
8.820,,250,0,250,0,,,,,,,1119,0,1,,,,,,
