t,tecla,alvo_speed,alvo_steer,speed,steer,mega_steer,mega_speed,mega_set_ok,mega_pc_bad,mega_len_bad,mega_hover_tx,rx_bytes,placa_ok,placa_ruim,placa_cmd1,placa_cmd2,placa_spdR,placa_spdL,placa_bat_V,placa_temp_C
2.420,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.440,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.460,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.480,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.500,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.520,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.540,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.560,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.580,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.600,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.620,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.640,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.660,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.680,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.700,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.720,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.740,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.760,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.780,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.800,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.820,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.840,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.860,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.880,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.900,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.920,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.940,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.960,,0,0,0,0,,,,,,,0,0,0,,,,,,
2.980,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.000,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.020,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.040,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.060,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.080,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.100,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.120,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.140,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.160,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.180,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.200,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.220,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.240,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.260,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.280,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.300,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.320,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.340,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.360,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.380,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.400,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.420,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.440,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.460,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.480,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.500,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.520,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.540,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.560,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.580,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.600,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.620,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.640,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.660,,0,0,0,0,,,,,,,0,0,0,,,,,,
3.680,s,250,0,15,0,,,,,,,0,0,0,,,,,,
3.700,,250,0,30,0,,,,,,,0,0,0,,,,,,
3.720,,250,0,45,0,,,,,,,0,0,0,,,,,,
3.740,,250,0,60,0,,,,,,,0,0,0,,,,,,
3.760,,250,0,75,0,,,,,,,0,0,0,,,,,,
3.780,,250,0,90,0,,,,,,,0,0,0,,,,,,
3.800,,250,0,105,0,,,,,,,0,0,0,,,,,,
3.820,,250,0,120,0,,,,,,,0,0,0,,,,,,
3.840,,250,0,135,0,,,,,,,0,0,0,,,,,,
3.860,,250,0,150,0,,,,,,,0,0,0,,,,,,
3.880,,250,0,165,0,,,,,,,0,0,0,,,,,,
3.900,,250,0,180,0,,,,,,,0,0,0,,,,,,
3.920,,250,0,195,0,,,,,,,0,0,0,,,,,,
3.940,,250,0,210,0,,,,,,,0,0,0,,,,,,
3.960,,250,0,225,0,,,,,,,0,0,0,,,,,,
3.980,,250,0,240,0,,,,,,,0,0,0,,,,,,
4.000,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.020,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.040,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.060,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.080,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.100,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.120,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.140,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.160,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.180,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.200,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.220,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.240,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.260,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.280,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.300,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.320,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.340,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.360,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.380,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.400,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.420,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.440,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.460,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.480,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.500,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.520,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.540,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.560,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.580,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.600,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.620,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.640,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.660,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.680,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.700,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.720,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.740,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.760,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.780,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.800,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.820,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.840,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.860,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.880,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.900,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.920,,250,0,250,0,,,,,,,0,0,0,,,,,,
4.940,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.960,s,250,0,250,0,,,,,,,0,0,0,,,,,,
4.980,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.000,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.020,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.040,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.060,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.080,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.100,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.120,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.140,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.160,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.180,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.200,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.220,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.240,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.260,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.280,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.300,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.320,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.340,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.360,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.380,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.400,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.420,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.440,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.460,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.480,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.500,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.520,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.540,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.560,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.580,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.600,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.620,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.640,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.660,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.680,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.700,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.720,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.740,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.760,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.780,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.800,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.820,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.840,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.860,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.880,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.900,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.920,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.940,,250,0,250,0,,,,,,,0,0,0,,,,,,
5.960,s,250,0,250,0,,,,,,,0,0,0,,,,,,
5.980,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.000,,250,0,250,0,,,,,,,0,0,0,,,,,,
6.020,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.040,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.060,,250,0,250,0,,,,,,,0,0,0,,,,,,
6.080,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.100,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.120,,250,0,250,0,,,,,,,0,0,0,,,,,,
6.140,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.160,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.180,,250,0,250,0,,,,,,,0,0,0,,,,,,
6.200,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.220,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.240,,250,0,250,0,,,,,,,0,0,0,,,,,,
6.260,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.280,s,250,0,250,0,,,,,,,0,0,0,,,,,,
6.300,,250,0,250,0,,,,,,,2,0,0,,,,,,
6.320,s,250,0,250,0,,,,,,,4,0,0,,,,,,
6.340,s,250,0,250,0,,,,,,,7,0,0,,,,,,
6.360,,250,0,250,0,,,,,,,11,0,0,,,,,,
6.380,s,250,0,250,0,,,,,,,16,0,0,,,,,,
6.400,s,250,0,250,0,,,,,,,21,0,0,,,,,,
6.420,,250,0,250,0,,,,,,,27,0,0,,,,,,
6.440,s,250,0,250,0,,,,,,,34,0,0,,,,,,
6.460,s,250,0,250,0,,,,,,,41,0,0,,,,,,
6.480,,250,0,250,0,,,,,,,48,0,0,,,,,,
6.500,s,250,0,250,0,,,,,,,56,0,0,,,,,,
6.520,s,250,0,250,0,,,,,,,63,0,0,,,,,,
6.540,,250,0,250,0,,,,,,,69,0,1,,,,,,
6.560,s,250,0,250,0,,,,,,,75,0,1,,,,,,
6.580,s,250,0,250,0,,,,,,,82,0,1,,,,,,
6.600,,250,0,250,0,,,,,,,89,0,1,,,,,,
6.620,s,250,0,250,0,,,,,,,96,0,1,,,,,,
6.640,s,250,0,250,0,,,,,,,103,0,1,,,,,,
6.660,,250,0,250,0,,,,,,,110,0,1,,,,,,
6.680,s,250,0,250,0,,,,,,,116,0,2,,,,,,
6.700,s,250,0,250,0,,,,,,,120,0,2,,,,,,
6.720,,250,0,250,0,,,,,,,124,0,2,,,,,,
6.740,s,250,0,250,0,,,,,,,127,0,2,,,,,,
6.760,s,250,0,250,0,,,,,,,129,0,2,,,,,,
6.780,,250,0,250,0,,,,,,,130,0,2,,,,,,
6.800,s,250,0,250,0,,,,,,,131,0,2,,,,,,
6.820,s,250,0,250,0,,,,,,,131,0,2,,,,,,
6.840,,250,0,250,0,,,,,,,131,0,2,,,,,,
6.860,s,250,0,250,0,,,,,,,131,0,2,,,,,,
6.880,s,250,0,250,0,,,,,,,131,0,2,,,,,,
6.900,,250,0,250,0,,,,,,,131,0,2,,,,,,
6.920,s,250,0,250,0,,,,,,,131,0,2,,,,,,
6.940,s,250,0,250,0,,,,,,,131,0,2,,,,,,
6.960,,250,0,250,0,,,,,,,131,0,2,,,,,,
6.980,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.000,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.020,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.040,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.060,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.080,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.100,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.120,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.140,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.160,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.180,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.200,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.220,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.240,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.260,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.280,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.300,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.320,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.340,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.360,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.380,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.400,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.420,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.440,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.460,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.480,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.500,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.520,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.540,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.560,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.580,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.600,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.620,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.640,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.660,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.680,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.700,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.720,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.740,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.760,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.780,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.800,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.820,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.840,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.860,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.880,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.900,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.920,,250,0,250,0,,,,,,,131,0,2,,,,,,
7.940,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.960,s,250,0,250,0,,,,,,,131,0,2,,,,,,
7.980,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.000,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.020,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.040,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.060,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.080,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.100,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.120,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.140,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.160,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.180,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.200,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.220,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.240,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.260,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.280,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.300,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.320,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.340,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.360,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.380,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.400,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.420,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.440,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.460,,250,0,250,0,,,,,,,131,0,2,,,,,,
8.480,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.500,s,250,0,250,0,,,,,,,131,0,2,,,,,,
8.520,,250,0,250,0,,,,,,,132,0,2,,,,,,
8.540,s,250,0,250,0,,,,,,,134,0,2,,,,,,
8.560,s,250,0,250,0,,,,,,,136,0,2,,,,,,
8.580,,250,0,250,0,,,,,,,141,0,2,,,,,,
8.600,s,250,0,250,0,,,,,,,146,0,2,,,,,,
8.620,s,250,0,250,0,,,,,,,151,0,2,,,,,,
8.640,,250,0,250,0,,,,,,,158,0,2,,,,,,
8.660,s,250,0,250,0,,,,,,,164,0,2,,,,,,
8.680,s,250,0,250,0,,,,,,,170,0,2,,,,,,
8.700,,250,0,250,0,,,,,,,177,0,2,,,,,,
8.720,s,250,0,250,0,,,,,,,184,0,2,,,,,,
