t_s,fase,tipo,chk_ok,hex,steer,speed,steer_rear,speed_rear
9.7814,antes,0x01,True,aa550108000000000000000009,0,0,0,0
45.0219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.0717,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.1219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.1719,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.2219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.2718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.3216,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.3709,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.4207,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.4711,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.5204,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.5705,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.6217,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.6716,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.7218,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.7717,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.8218,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.8718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.9219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
45.9718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.0218,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.0719,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.1221,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.1704,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.2205,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.2706,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.3214,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.3718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.4219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.4719,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.5219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.5720,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.6218,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.6719,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.7218,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.7717,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.8218,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.8712,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.9206,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.9705,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.0207,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.0705,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.1219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.1718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.2220,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.2718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.3220,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.3718,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.4219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.4720,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.5219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.5724,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.6213,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.6709,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.7205,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.7706,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.8208,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.8715,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.9219,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.9717,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
48.0221,lb_solto,0x01,True,aa550108000000000000000009,0,0,0,0
50.0708,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.1214,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.1717,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.2224,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.2720,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.3220,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.3719,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.4219,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.4718,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.5219,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.5719,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.6218,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.6714,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.7204,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.7712,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.8209,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.8717,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.9219,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
50.9719,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.0220,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.0720,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.1220,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.1718,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.2220,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.2713,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.3218,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.3717,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.4221,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.4705,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.5209,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.5705,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.6212,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.6706,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.7210,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.7716,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.8212,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.8709,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.9214,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
51.9710,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.0217,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.0719,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.1216,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.1718,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.2207,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.2705,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.3208,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.3710,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.4215,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.4719,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.5219,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.5721,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.6209,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.6716,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.7217,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.7717,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.8218,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
52.8715,lb_esquerda,0x01,True,aa550108610000006100000009,97,0,97,0
